State,Year,Gender,Type,Total
Andhra Pradesh,2001,Male,Insanity/Mental Illness,368
Andhra Pradesh,2001,Male,Love Affairs,99
Andhra Pradesh,2001,Male,Married,5135
Andhra Pradesh,2001,Male,Matriculate/Secondary,818
Andhra Pradesh,2001,Male,Middle,1281
Andhra Pradesh,2001,Male,Never Married,819
Andhra Pradesh,2001,Male,No Education,2117
Andhra Pradesh,2001,Male,Not having Children(Barrenness/Impotency,17
Andhra Pradesh,2001,Male,Other Causes (Please Specity),960
Andhra Pradesh,2001,Male,Other Prolonged Illness,1754
Andhra Pradesh,2001,Male,Others (Please Specify),2394
Andhra Pradesh,2001,Male,Paralysis,44
Andhra Pradesh,2001,Male,Physical Abuse (Rape/Incest Etc.),12
Andhra Pradesh,2001,Male,Post Graduate and Above,21
Andhra Pradesh,2001,Male,Poverty,340
Andhra Pradesh,2001,Male,Primary,1536
Andhra Pradesh,2001,Male,Professional Activity,390
Andhra Pradesh,2001,Male,Professional/Career Problem,52
Andhra Pradesh,2001,Male,Property Dispute,49
Andhra Pradesh,2001,Male,Public Sector Undertaking,110
Andhra Pradesh,2001,Male,Retired Person,21
Andhra Pradesh,2001,Male,Self-employed (Business activity),486
Andhra Pradesh,2001,Male,Seperated,195
Andhra Pradesh,2001,Male,Service (Government),135
Andhra Pradesh,2001,Male,Service (Private),674
Andhra Pradesh,2001,Male,Student,295
Andhra Pradesh,2001,Male,Suspected/Illicit Relation,29
Andhra Pradesh,2001,Male,Unemployed,543
Andhra Pradesh,2001,Male,Unemployment,82
Andhra Pradesh,2001,Male,Widowed/Widower,183
Andhra Pradesh,2002,Female,Bankruptcy or Sudden change in Economic Status,12
Andhra Pradesh,2002,Female,By Consuming Insecticides,1321
Andhra Pradesh,2002,Female,By Consuming Other Poison,664
Andhra Pradesh,2002,Female,By Drowning,372
Andhra Pradesh,2002,Female,By Fire-Arms,28
Andhra Pradesh,2002,Female,By Fire/Self Immolation,755
Andhra Pradesh,2002,Female,By Hanging,660
Andhra Pradesh,2002,Female,By Jumping from (Building),14
Andhra Pradesh,2002,Female,By Jumping from (Other sites),2
Andhra Pradesh,2002,Female,By Jumping off Moving Vehicles/Trains,9
Andhra Pradesh,2002,Female,By Machine,1
Andhra Pradesh,2002,Female,By Other means,192
Andhra Pradesh,2002,Female,By Over Alcoholism,7
Andhra Pradesh,2002,Female,By Overdose of sleeping pills,16
Andhra Pradesh,2002,Female,By Self Infliction of injury,5
Andhra Pradesh,2002,Female,By coming under running vehicles/trains,71
Andhra Pradesh,2002,Female,By touching electric wires,5
Andhra Pradesh,2002,Female,Cancellation/Non-Settlement of Marriage,30
Andhra Pradesh,2002,Female,Cancer,40
Andhra Pradesh,2002,Female,Causes Not known,250
Andhra Pradesh,2002,Female,Death of Dear Person,13
Andhra Pradesh,2002,Female,Diploma,19
Andhra Pradesh,2002,Female,Divorce,12
Andhra Pradesh,2002,Female,Divorcee,77
Andhra Pradesh,2002,Female,Dowry Dispute,250
Andhra Pradesh,2002,Female,Drug Abuse/Addiction,1
Andhra Pradesh,2002,Female,Failure in Examination,93
Andhra Pradesh,2002,Female,Fall in Social Reputation,13
Andhra Pradesh,2002,Female,Family Problems,816
Andhra Pradesh,2002,Female,Farming/Agriculture Activity,267
Andhra Pradesh,2002,Female,Graduate,25
Andhra Pradesh,2002,Female,House Wife,2192
Andhra Pradesh,2002,Female,Hr. Secondary/Intermediate/Pre-Universit,170
Andhra Pradesh,2002,Female,Ideological Causes/Hero Worshipping,0
Andhra Pradesh,2002,Female,Illegitimate Pregnancy,13
Andhra Pradesh,2002,Female,Illness (Aids/STD),134
Andhra Pradesh,2002,Female,Insanity/Mental Illness,270
Andhra Pradesh,2002,Female,Love Affairs,92
Andhra Pradesh,2002,Female,Married,2503
Andhra Pradesh,2002,Female,Matriculate/Secondary,443
Andhra Pradesh,2002,Female,Middle,832
Andhra Pradesh,2002,Female,Never Married,689
Andhra Pradesh,2002,Female,No Education,1700
Andhra Pradesh,2002,Female,Not having Children (Barrenness/Impotency,23
Andhra Pradesh,2002,Female,Other Causes (Please Specity),812
Andhra Pradesh,2002,Female,Other Prolonged Illness,1047
Andhra Pradesh,2002,Female,Others (Please Specify),1001
Andhra Pradesh,2002,Female,Paralysis,4
Andhra Pradesh,2002,Female,Physical Abuse (Rape/Incest Etc.),8
Andhra Pradesh,2002,Female,Post Graduate and Above,4
Andhra Pradesh,2002,Female,Poverty,113
Andhra Pradesh,2002,Female,Primary,929
Andhra Pradesh,2002,Female,Professional Activity,54
Andhra Pradesh,2002,Female,Professional/Career Problem,3
Andhra Pradesh,2002,Female,Property Dispute,46
Andhra Pradesh,2002,Female,Public Sector Undertaking,34
Andhra Pradesh,2002,Female,Retired Person,0
Andhra Pradesh,2002,Female,Self-employed (Business activity),89
Andhra Pradesh,2002,Female,Seperated,149
Andhra Pradesh,2002,Female,Service (Government),21
Andhra Pradesh,2002,Female,Service (Private),87
Andhra Pradesh,2002,Female,Student,208
Andhra Pradesh,2002,Female,Suspected/Illicit Relation,23
Andhra Pradesh,2002,Female,Unemployed,169
Andhra Pradesh,2002,Female,Unemployment,4
Andhra Pradesh,2002,Female,Widowed/Widower,704
Andhra Pradesh,2002,Male,Bankruptcy or Sudden change in Economic Status,128
Andhra Pradesh,2002,Male,By Consuming Insecticides,2521
Andhra Pradesh,2002,Male,By Consuming Other Poison,1286
Andhra Pradesh,2002,Male,By Drowning,460
Andhra Pradesh,2002,Male,By Fire-Arms,34
Andhra Pradesh,2002,Male,By Fire/Self Immolation,412
Andhra Pradesh,2002,Male,By Hanging,1612
Andhra Pradesh,2002,Male,By Jumping from (Building),52
Andhra Pradesh,2002,Male,By Jumping from (Other sites),11
Andhra Pradesh,2002,Male,By Jumping off Moving Vehicles/Trains,88
Andhra Pradesh,2002,Male,By Machine,1
Andhra Pradesh,2002,Male,By Other means,367
Andhra Pradesh,2002,Male,By Over Alcoholism,118
Andhra Pradesh,2002,Male,By Overdose of sleeping pills,34
Andhra Pradesh,2002,Male,By Self Infliction of injury,16
Andhra Pradesh,2002,Male,By coming under running vehicles/trains,530
Andhra Pradesh,2002,Male,By touching electric wires,29
Andhra Pradesh,2002,Male,Cancellation/Non-Settlement of Marriage,24
Andhra Pradesh,2002,Male,Cancer,45
Andhra Pradesh,2002,Male,Causes Not known,657
Andhra Pradesh,2002,Male,Death of Dear Person,18
Andhra Pradesh,2002,Male,Diploma,28
Andhra Pradesh,2002,Male,Divorce,2
Andhra Pradesh,2002,Male,Divorcee,72
Andhra Pradesh,2002,Male,Dowry Dispute,12
Andhra Pradesh,2002,Male,Drug Abuse/Addiction,18
Andhra Pradesh,2002,Male,Failure in Examination,169
Andhra Pradesh,2002,Male,Fall in Social Reputation,29
Andhra Pradesh,2002,Male,Family Problems,1478
Andhra Pradesh,2002,Male,Farming/Agriculture Activity,1629
Andhra Pradesh,2002,Male,Graduate,100
Andhra Pradesh,2002,Male,House Wife,0
Andhra Pradesh,2002,Male,Hr. Secondary/Intermediate/Pre-Universit,496
Andhra Pradesh,2002,Male,Ideological Causes/Hero Worshipping,3
Andhra Pradesh,2002,Male,Illegitimate Pregnancy,0
Andhra Pradesh,2002,Male,Illness (Aids/STD),211
Andhra Pradesh,2002,Male,Insanity/Mental Illness,422
Andhra Pradesh,2002,Male,Love Affairs,164
Andhra Pradesh,2002,Male,Married,5435
Andhra Pradesh,2002,Male,Matriculate/Secondary,965
Andhra Pradesh,2002,Male,Middle,1731
Andhra Pradesh,2002,Male,Never Married,908
Andhra Pradesh,2002,Male,No Education,2505
Andhra Pradesh,2002,Male,Not having Children (Barrenness/Impotency,4
Andhra Pradesh,2002,Male,Other Causes (Please Specity),1222
Andhra Pradesh,2002,Male,Other Prolonged Illness,2138
Andhra Pradesh,2002,Male,Others (Please Specify),2993
Andhra Pradesh,2002,Male,Paralysis,39
Andhra Pradesh,2002,Male,Physical Abuse (Rape/Incest Etc.),22
Andhra Pradesh,2002,Male,Post Graduate and Above,23
Andhra Pradesh,2002,Male,Poverty,517
Andhra Pradesh,2002,Male,Primary,1723
Andhra Pradesh,2002,Male,Professional Activity,372
Andhra Pradesh,2002,Male,Professional/Career Problem,5
Andhra Pradesh,2002,Male,Property Dispute,127
Andhra Pradesh,2002,Male,Public Sector Undertaking,127
Andhra Pradesh,2002,Male,Retired Person,36
Andhra Pradesh,2002,Male,Self-employed (Business activity),708
Andhra Pradesh,2002,Male,Seperated,309
Andhra Pradesh,2002,Male,Service (Government),100
Andhra Pradesh,2002,Male,Service (Private),629
Andhra Pradesh,2002,Male,Student,303
Andhra Pradesh,2002,Male,Suspected/Illicit Relation,31
Andhra Pradesh,2002,Male,Unemployed,674
Andhra Pradesh,2002,Male,Unemployment,86
Andhra Pradesh,2002,Male,Widowed/Widower,847
Andhra Pradesh,2003,Female,Bankruptcy or Sudden change in Economic,31
Andhra Pradesh,2003,Female,By Consuming Insecticides,1362
Andhra Pradesh,2003,Female,By Consuming Other Poison,505
Andhra Pradesh,2003,Female,By Drowning,207
Andhra Pradesh,2003,Female,By Fire-Arms,16
Andhra Pradesh,2003,Female,By Fire/Self Immolation,662
Andhra Pradesh,2003,Female,By Hanging,735
Andhra Pradesh,2003,Female,By Jumping from (Building),5
Andhra Pradesh,2003,Female,By Jumping from (Other sites),10
Andhra Pradesh,2003,Female,By Jumping off Moving Vehicles/Trains,16
Andhra Pradesh,2003,Female,By Machine,0
Andhra Pradesh,2003,Female,By Other means (please specify),247
Andhra Pradesh,2003,Female,By Over Alcoholism,4
Andhra Pradesh,2003,Female,By Overdose of sleeping pills,28
Andhra Pradesh,2003,Female,By Self Infliction of injury,5
Andhra Pradesh,2003,Female,By coming under running vehicles/trains,84
Andhra Pradesh,2003,Female,By touching electric wires,10
Andhra Pradesh,2003,Female,Cancellation/Non-Settlement of Marriage,24
Andhra Pradesh,2003,Female,Cancer,60
Andhra Pradesh,2003,Female,Causes Not known,222
Andhra Pradesh,2003,Female,Death of Dear Person,12
Andhra Pradesh,2003,Female,Diploma,11
Andhra Pradesh,2003,Female,Divorce,17
Andhra Pradesh,2003,Female,Divorcee,58
Andhra Pradesh,2003,Female,Dowry Dispute,284
Andhra Pradesh,2003,Female,Drug Abuse/Addiction,0
Andhra Pradesh,2003,Female,Failure in Examination,101
Andhra Pradesh,2003,Female,Fall in Social Reputation,32
Andhra Pradesh,2003,Female,Family Problems,883
Andhra Pradesh,2003,Female,Farming/Agriculture Activity,358
Andhra Pradesh,2003,Female,Graduate,53
Andhra Pradesh,2003,Female,House Wife,1929
Andhra Pradesh,2003,Female,Hr. Secondary/Intermediate/Pre-Universit,197
Andhra Pradesh,2003,Female,Ideological Causes/Hero Worshipping,28
Andhra Pradesh,2003,Female,Illegitimate Pregnancy,23
Andhra Pradesh,2003,Female,Illness (Aids/STD),177
Andhra Pradesh,2003,Female,Insanity/Mental Illness,299
Andhra Pradesh,2003,Female,Love Affairs,99
Andhra Pradesh,2003,Female,Married,2633
Andhra Pradesh,2003,Female,Matriculate/Secondary,353
Andhra Pradesh,2003,Female,Middle,838
Andhra Pradesh,2003,Female,Never Married,774
Andhra Pradesh,2003,Female,No Education,1505
Andhra Pradesh,2003,Female,Not having Children(Barrenness/Impotency,26
Andhra Pradesh,2003,Female,Other Causes (Please Specity),425
Andhra Pradesh,2003,Female,Other Prolonged Illness,879
Andhra Pradesh,2003,Female,Others (Please Specify),929
Andhra Pradesh,2003,Female,Paralysis,3
Andhra Pradesh,2003,Female,Physical Abuse (Rape/Incest Etc.),19
Andhra Pradesh,2003,Female,Post Graduate and Above,9
Andhra Pradesh,2003,Female,Poverty,127
Andhra Pradesh,2003,Female,Primary,930
Andhra Pradesh,2003,Female,Professional Activity,27
Andhra Pradesh,2003,Female,Professional/Career Problem,13
Andhra Pradesh,2003,Female,Property Dispute,48
Andhra Pradesh,2003,Female,Public Sector Undertaking,55
Andhra Pradesh,2003,Female,Retired Person,52
Andhra Pradesh,2003,Female,Self-employed (Business activity),108
Andhra Pradesh,2003,Female,Seperated,157
Andhra Pradesh,2003,Female,Service (Government),36
Andhra Pradesh,2003,Female,Service (Private),103
Andhra Pradesh,2003,Female,Student,221
Andhra Pradesh,2003,Female,Suspected/Illicit Relation,47
Andhra Pradesh,2003,Female,Unemployed,78
Andhra Pradesh,2003,Female,Unemployment,17
Andhra Pradesh,2003,Female,Widowed/Widower,274
Andhra Pradesh,2003,Male,Bankruptcy or Sudden change in Economic,202
Andhra Pradesh,2003,Male,By Consuming Insecticides,2892
Andhra Pradesh,2003,Male,By Consuming Other Poison,858
Andhra Pradesh,2003,Male,By Drowning,471
Andhra Pradesh,2003,Male,By Fire-Arms,7
Andhra Pradesh,2003,Male,By Fire/Self Immolation,393
Andhra Pradesh,2003,Male,By Hanging,1636
Andhra Pradesh,2003,Male,By Jumping from (Building),27
Andhra Pradesh,2003,Male,By Jumping from (Other sites),52
Andhra Pradesh,2003,Male,By Jumping off Moving Vehicles/Trains,38
Andhra Pradesh,2003,Male,By Machine,6
Andhra Pradesh,2003,Male,By Other means (please specify),410
Andhra Pradesh,2003,Male,By Over Alcoholism,70
Andhra Pradesh,2003,Male,By Overdose of sleeping pills,57
Andhra Pradesh,2003,Male,By Self Infliction of injury,18
Andhra Pradesh,2003,Male,By coming under running vehicles/trains,513
Andhra Pradesh,2003,Male,By touching electric wires,65
Andhra Pradesh,2003,Male,Cancellation/Non-Settlement of Marriage,26
Andhra Pradesh,2003,Male,Cancer,75
Andhra Pradesh,2003,Male,Causes Not known,592
Andhra Pradesh,2003,Male,Death of Dear Person,36
Andhra Pradesh,2003,Male,Diploma,62
Andhra Pradesh,2003,Male,Divorce,3
Andhra Pradesh,2003,Male,Divorcee,88
Andhra Pradesh,2003,Male,Dowry Dispute,49
Andhra Pradesh,2003,Male,Drug Abuse/Addiction,31
Andhra Pradesh,2003,Male,Failure in Examination,137
Andhra Pradesh,2003,Male,Fall in Social Reputation,66
Andhra Pradesh,2003,Male,Family Problems,1521
Andhra Pradesh,2003,Male,Farming/Agriculture Activity,1442
Andhra Pradesh,2003,Male,Graduate,101
Andhra Pradesh,2003,Male,House Wife,0
Andhra Pradesh,2003,Male,Hr. Secondary/Intermediate/Pre-Universit,406
Andhra Pradesh,2003,Male,Ideological Causes/Hero Worshipping,60
Andhra Pradesh,2003,Male,Illegitimate Pregnancy,0
Andhra Pradesh,2003,Male,Illness (Aids/STD),229
Andhra Pradesh,2003,Male,Insanity/Mental Illness,535
Andhra Pradesh,2003,Male,Love Affairs,157
Andhra Pradesh,2003,Male,Married,5673
Andhra Pradesh,2003,Male,Matriculate/Secondary,809
Andhra Pradesh,2003,Male,Middle,1528
Andhra Pradesh,2003,Male,Never Married,1205
Andhra Pradesh,2003,Male,No Education,2738
Andhra Pradesh,2003,Male,Not having Children(Barrenness/Impotency,6
Andhra Pradesh,2003,Male,Other Causes (Please Specity),1266
Andhra Pradesh,2003,Male,Other Prolonged Illness,1581
Andhra Pradesh,2003,Male,Others (Please Specify),3272
Andhra Pradesh,2003,Male,Paralysis,12
Andhra Pradesh,2003,Male,Physical Abuse (Rape/Incest Etc.),31
Andhra Pradesh,2003,Male,Post Graduate and Above,24
Andhra Pradesh,2003,Male,Poverty,568
Andhra Pradesh,2003,Male,Primary,1845
Andhra Pradesh,2003,Male,Professional Activity,390
Andhra Pradesh,2003,Male,Professional/Career Problem,30
Andhra Pradesh,2003,Male,Property Dispute,136
Andhra Pradesh,2003,Male,Public Sector Undertaking,121
Andhra Pradesh,2003,Male,Retired Person,77
Andhra Pradesh,2003,Male,Self-employed (Business activity),596
Andhra Pradesh,2003,Male,Seperated,223
Andhra Pradesh,2003,Male,Service (Government),250
Andhra Pradesh,2003,Male,Service (Private),369
Andhra Pradesh,2003,Male,Student,348
Andhra Pradesh,2003,Male,Suspected/Illicit Relation,69
Andhra Pradesh,2003,Male,Unemployed,648
Andhra Pradesh,2003,Male,Unemployment,95
Andhra Pradesh,2003,Male,Widowed/Widower,324
Andhra Pradesh,2004,Female,Bankruptcy or Sudden change in Economic,66
Andhra Pradesh,2004,Female,By Consuming Insecticides,1648
Andhra Pradesh,2004,Female,By Consuming Other Poison,648
Andhra Pradesh,2004,Female,By Drowning,230
Andhra Pradesh,2004,Female,By Fire-Arms,4
Andhra Pradesh,2004,Female,By Fire/Self Immolation,484
Andhra Pradesh,2004,Female,By Hanging,839
Andhra Pradesh,2004,Female,By Jumping from (Building),9
Andhra Pradesh,2004,Female,By Jumping from (Other sites),9
Andhra Pradesh,2004,Female,By Jumping off Moving Vehicles/Trains,3
Andhra Pradesh,2004,Female,By Machine,1
Andhra Pradesh,2004,Female,By Other means (please specify),338
Andhra Pradesh,2004,Female,By Over Alcoholism,2
Andhra Pradesh,2004,Female,By Overdose of sleeping pills,52
Andhra Pradesh,2004,Female,By Self Infliction of injury,3
Andhra Pradesh,2004,Female,By coming under running vehicles/trains,165
Andhra Pradesh,2004,Female,By touching electric wires,9
Andhra Pradesh,2004,Female,Cancellation/Non-Settlement of Marriage,21
Andhra Pradesh,2004,Female,Cancer,54
Andhra Pradesh,2004,Female,Causes Not known,245
Andhra Pradesh,2004,Female,Death of Dear Person,21
Andhra Pradesh,2004,Female,Diploma,15
Andhra Pradesh,2004,Female,Divorce,12
Andhra Pradesh,2004,Female,Divorcee,65
Andhra Pradesh,2004,Female,Dowry Dispute,285
Andhra Pradesh,2004,Female,Drug Abuse/Addiction,5
Andhra Pradesh,2004,Female,Failure in Examination,75
Andhra Pradesh,2004,Female,Fall in Social Reputation,11
Andhra Pradesh,2004,Female,Family Problems,905
Andhra Pradesh,2004,Female,Farming/Agriculture Activity,448
Andhra Pradesh,2004,Female,Graduate,40
Andhra Pradesh,2004,Female,House Wife,2315
Andhra Pradesh,2004,Female,Hr. Secondary/Intermediate/Pre-Universit,222
Andhra Pradesh,2004,Female,Ideological Causes/Hero Worshipping,4
Andhra Pradesh,2004,Female,Illegitimate Pregnancy,13
Andhra Pradesh,2004,Female,Illness (Aids/STD),158
Andhra Pradesh,2004,Female,Insanity/Mental Illness,239
Andhra Pradesh,2004,Female,Love Affairs,114
Andhra Pradesh,2004,Female,Married,3154
Andhra Pradesh,2004,Female,Matriculate/Secondary,417
Andhra Pradesh,2004,Female,Middle,906
Andhra Pradesh,2004,Female,Never Married,675
Andhra Pradesh,2004,Female,No Education,1843
Andhra Pradesh,2004,Female,Not having Children(Barrenness/Impotency,42
Andhra Pradesh,2004,Female,Other Causes (Please Specity),637
Andhra Pradesh,2004,Female,Other Prolonged Illness,1046
Andhra Pradesh,2004,Female,Others (Please Specify),1136
Andhra Pradesh,2004,Female,Paralysis,36
Andhra Pradesh,2004,Female,Physical Abuse (Rape/Incest Etc.),20
Andhra Pradesh,2004,Female,Post Graduate and Above,6
Andhra Pradesh,2004,Female,Poverty,294
Andhra Pradesh,2004,Female,Primary,995
Andhra Pradesh,2004,Female,Professional Activity,81
Andhra Pradesh,2004,Female,Professional/Career Problem,18
Andhra Pradesh,2004,Female,Property Dispute,46
Andhra Pradesh,2004,Female,Public Sector Undertaking,23
Andhra Pradesh,2004,Female,Retired Person,23
Andhra Pradesh,2004,Female,Self-employed (Business activity),67
Andhra Pradesh,2004,Female,Seperated,318
Andhra Pradesh,2004,Female,Service (Government),14
Andhra Pradesh,2004,Female,Service (Private),80
